2011-05-19\2011-05-20|71512787066683300|194275195|jsocrates|sócrates|1|AVALIANDO -&gt| rejeitando artistas" d milhares d MILHÕES -&gt| 1ª LEGISLATURA de SÓCRATES foi POSITIVA//MAIORIA com evolução//AVANÇO d´APLAUDIR!"
2011-05-16\2011-05-17|70229746918768600|17213053|jsocrates|sócrates|1|#debate Sócrates esteve melhor que Jerónimo e melhor que nos outros debates. Ainda assim, Jerónimo não se deixou «calcar»
2011-05-16\2011-05-17|70225925261897700|3310571|jsocrates|sócrates|1|#debate Sócrates usa teleponto no minuto final? Se não usa parece. Profissional (analiso apenas a forma e n o conteudo)
2011-05-16\2011-05-17|70514715880722400|291342954|ppcoelho|passos coelho|1|As Novas Oportunidades mais não fizeram que credenciar a ignorância". Numa única frase, Passos Coelho, humilhou o... http://fb.me/Wh5sgzfq"
2011-05-16\2011-05-17|70219576864030700|55286867|jsousa|jeronimo|1|boa saida jeronimo........
2011-05-16\2011-05-17|70221865637003200|15491783|jsocrates|socrates|1|Jose Socrates dà mais uma lição aos gajos da oposição...ai ai ai q ele vainser PM de novo...
2011-05-16\2011-05-17|70220152062488500|30902521|jsocrates|sócrates|1|Jose Sócrates sem se esforçar muito consegue ganhar o debate. Pelo menos ate agora.
2011-05-16\2011-05-17|70222651653763000|22932293|jsocrates|socrates|1|O jeronimo nao se safa frente ao socrates :/ vira ao disco e toca o mesmo...
2011-05-16\2011-05-17|70241003960934400|58786479|jsocrates|socrates|1|Qdo o Jeronimo responder como pagaria as nacionalizações que aponta no programa avisem, ok? Quando Socrates joga ao ataque dá baile. #debate
2011-05-16\2011-05-17|70213235520974800|34076997|pportas|portas|1|RT @bombinte: Portas tão bem sobre as palermices que dizem dele que até faz impressão.
2011-05-17\2011-05-18|70588779827691500|20597486|flouca|louçã|1|@martins_ana tens uma cena com as NO, que te levou a dizer que o louçã goleou. havemos de falar disso no gtalk, agora vou pro Glorioso.
2011-05-17\2011-05-18|70586489431535600|17213053|flouca|louçã|1|#debate Louçã melhor agora a atacar Passos e líder do PSD perdido
2011-05-17\2011-05-18|70581843702988800|38299404|flouca|louçã|1|#debate o louçã esteve bem em desmascarar parte da situação da Madeira, aqui o PPC vai ao charco
2011-05-17\2011-05-18|70582946838482900|30673235|flouca|louçã|1|#louçã vai dar cabo de #ppc e ao seu mau #economês
2011-05-17\2011-05-18|70584827753140200|48516549|flouca|louçã|1|Concordo! Gravata do Louçã foi mt bem escolhida. Combina, criteriosamente, com camisa
2011-05-17\2011-05-18|70594673055510500|233292368|flouca|louçã|1|Depois da desanda de Paulo Portas e do massacre de Louçã, Passos Coelho vai ter de ir buscar indecisos ao eleitorado do PNR
2011-05-17\2011-05-18|70586064099737600|20627896|flouca|louçã|1|E agora, com o tributo solidário", Louçã dá um uppercut a Passos."
2011-05-17\2011-05-18|70644360009617400|34076997|flouca|louçã|1|E na SICN e na RTPN... RT @fcancio: o debate em q louçã passou @passoscoelho a ferro tá d novo a passar na tvi 24
2011-05-17\2011-05-18|70821242298572800|36638145|jsocrates|sócrates|1|José Sócrates diz sempre a verdade http://wp.me/p2jQx-7yw
2011-05-17\2011-05-18|70632528708501500|19397337|flouca|louçã|1|Levar baile do Louçã é quase tão mau como ser eliminado pelo Braga nas meias da Liga Europa... Shame on You Passos Coelho!
2011-05-17\2011-05-18|70761470517981100|60543210|jsocrates|socrates|1|Lido no #FB... O Socrates tem razão!! O Mal do país é mesmo a agricultura! Excesso de Nabos! Falta de Tomates! E muito Grelo ao abandono!""
2011-05-17\2011-05-18|70653064708763600|17637572|flouca|louçã|1|Minha mãe do céu, Louçã é muito bom.
2011-05-17\2011-05-18|70599998735269800|18842676|flouca|louçã|1|No debate Passos-Louçã: Louçã é um homem evidentemente inteligente. É um homem bem versado em matérias económica... http://bit.ly/jxdn4W
2011-05-17\2011-05-18|70641427629096900|17624543|flouca|louçã|1|o debate em q louçã passou @passoscoelho a ferro tá d novo a passar na tvi 24
2011-05-17\2011-05-18|70598940088733600|23106525|flouca|louçã|1|o passos coelho foi devastado pelo louçã
2011-05-17\2011-05-18|70582436156805100|30684725|flouca|louçã|1|O Sócrates não deixa o sub-consciente do homem RT @BMRibeiro: Louçã partiu Passos Coelho todo com a Madeira… (cont) http://deck.ly/~rU0Jg
2011-05-17\2011-05-18|70588918092922800|17624543|flouca|louçã|1|porra, este final d louçã foi mto bem esgalhado. treinou bem isto e esta do 'é entre si e...' mto bem pensada.
2011-05-17\2011-05-18|70653473745674200|140091998|flouca|louçã|1|RT @ChicodeOeiras: @dita_dura @fcancio @G_L esperem para ver o Louçã arrasar o Sócrates nas urnas eheh
2011-05-17\2011-05-18|70589833877270500|38400294|flouca|louçã|1|RT @FatimaRD: Louçã 12 pontos / Coelho descoelhado. Judite pirosona.
2011-05-17\2011-05-18|70589271702126500|17626165|flouca|louçã|1|RT @fcancio: porra, este final d louçã foi mto bem esgalhado. treinou bem isto e esta do 'é entre si e...' mto bem pensada.
2011-05-19\2011-05-20|71314449407016900|20627896|flouca|louçã|1|@jorgelc quando é o nosso clube, é difícil ser-se imparcial. :) Mas descontando a clubite, acho que o Louçã ganhou. Vale o que vale. :)
2011-05-19\2011-05-20|71313538609713100|19585125|flouca|louçã|1|@LuisTebosa Ganhou o Louçã.
2011-05-19\2011-05-20|71310002610118600|82054005|flouca|louçã|1|#debate louçã muito bem, agora portas vai levar na corneta
2011-05-19\2011-05-20|71311623264022500|23011527|flouca|louçã|1|#debate Louçã tem mais paciência que o Domingos do Braga
2011-05-19\2011-05-20|71311027937095600|20856213|flouca|louçã|1|#Debate o Louçã conseguiu encurralar Portas, lutam pelo título da protecção social.... Ñ saímos disto??
2011-05-19\2011-05-20|71315953102749600|45150700|flouca|louçã|1|#debate parece q o louçã deu um baile ao sr das pensões dos ex-combatentes
2011-05-19\2011-05-20|71313847360823200|17213053|flouca|louçã|1|#debate Portas muito abaixo do habitual, Louçã ligeiramente acima
2011-05-19\2011-05-20|71313439708028900|23011527|flouca|louçã|1|#debate Ricardo Costa diz que Louçã tem toda a razão na restruturação da dívida
2011-05-19\2011-05-20|71509455723970500|20599255|jsocrates|socrates|1|#SOCRATES CAMPEÃO DA TWITTOSFERA http://t.co/HHKUUV0 via @AddThis
2011-05-19\2011-05-20|71551622479753200|53090898|jsocrates|sócrates|1|À muito tempo que não concordava com o Sócrates. Concordo que no dia 5 é mesmo a sério.
2011-05-19\2011-05-20|71311248909799400|232855418|flouca|louçã|1|Aposto que o  BE sobe nas sondagens  desde os últimos debates com Louçã. #debate
2011-05-19\2011-05-20|71623266862768100|52964021|pportas|paulo portas|1|Campeonato das eleições: Paulo Portas - 10 pontos| Passos Coelho - 6 pts| Jerónimo de Sousa - 5 pts| Louçã - 2 pts| Sócrates - 0 pts
2011-05-19\2011-05-20|71310691256123300|20627896|flouca|louçã|1|Com a história do RSI, Louçã está a esmagar Portas. Não antecipava isto. #debate
2011-05-19\2011-05-20|71349616733470700|7069902|flouca|louçã|1|E a pancada do Louçã no Portas? :D
2011-05-19\2011-05-20|71303038261919700|24762397|flouca|louçã|1|É hoje que o Louçã vai afundar o Paulo Portas! Ops! queria dizer desancar. Falo em Paulo Portas e vem-me à cabeça, água, submarinos :S
2011-05-19\2011-05-20|71310344550760400|27356140|flouca|louçã|1|E o Louçã está a cilindrar o Portas com o RSI #debate
2011-05-19\2011-05-20|71522992399720400|7069902|flouca|louçã|1|E o Portas já terá recuperado da tareia que o Louçã lhe aplicou ontem?
2011-05-19\2011-05-20|71307332327448500|19585125|flouca|louçã|1|Eh Eh O Louçã tem o higher ground jedi quando aborda os reformados. Rato. #debate
2011-05-19\2011-05-20|71579721300836300|70919771|jsocrates|sócrates|1|Hoje Sócrates vai subir mais uns pontos nas sondagens, ninguém o pára.
2011-05-19\2011-05-20|71306099340480500|11862072|flouca|louçã|1|Isso só por causa da sua grande prestação hoje. Senão votavas no PSD “@ChicodeOeiras: #debate Louçã até agora tem o meu voto”
2011-05-19\2011-05-20|71309947320807400|17624543|flouca|louçã|1|mto bem louçã: 'degrada a cultura de solidariedade deste país'
2011-05-19\2011-05-20|71309673374023600|19674853|flouca|louçã|1|Nã me parece nada! |) #buzz RT @ChicodeOeiras: #debate Louçã sabe do que fala, Portas parece um actor de uma operetta de vão de escada
2011-05-19\2011-05-20|71311392757657600|30304549|flouca|louçã|1|Onde estão a ver isso? RT @ncosta24 RT @chicodeoeiras: RT @estrelaserrano: O Louçã está a embatucar o Portas o que não é fácil. #Debate"
2011-05-19\2011-05-20|71309726788489200|8788992|flouca|louçã|1|Os analistas de futebol RT @estrelaserrano: O Louçã está a embatucar o Portas o que não é fácil. #Debate"
2011-05-19\2011-05-20|71311110472597500|7069902|flouca|louçã|1|Porra que o Louçã está a dar uma malha no #debate. Impostos na PT :P
2011-05-19\2011-05-20|71310937465946100|18212997|flouca|louçã|1|Portas gava-se tanto de o CDS não ter Boys! Acabou de levar chapada" de Louçã! Recordou a substituição vergonhosa na SS por Félix!!"
2011-05-19\2011-05-20|71305430340616100|23011527|flouca|louçã|1|Portas parecia o Sócrates RT @Gouveia: #debate Grande momento de demagogia de Portas. Mas acredito que Louçã vai conseguir fazer melhor.
2011-05-19\2011-05-20|71611105847414700|47930935|jsocrates|sócrates|1|Prognosticos para o debate de hoje? Cheira-me que #Sócrates vai rebentar a boca toda ao Roger Rabbit e ficar com a Jessica só para ele...
2011-05-19\2011-05-20|71311704360894400|134550745|flouca|louçã|1|Qual é a cláusula de rescisão? RT @ChicodeOeiras: #deabte Louçã é o MVP destas eleições
2011-05-20\2011-05-21|71916578014380000|279064246|jsocrates|josé sócrates|1|_O único capaz de resolver os problemas do país é José Sócrates", Paulo Fonseca"
2011-05-20\2011-05-21|71677702255550400|21266977|flouca|louçã|1|@Dse7e ah, então viste a porrada que ele levou do louçã. Boa, boa.
2011-05-20\2011-05-21|71958831168622500|14284888|jsocrates|sócrates|1|#apombalivre : Sócrates: Ignorante é quem desconhece o Novas Oportunidades.- Este Homem vale o seu peso em Ouro #FMI
2011-05-20\2011-05-21|71961458547752900|14284888|jsocrates|sócrates|1|#apombalivre: poul_thomsen: programa de portugal vai ser difícil mas terá sucesso . sim mas só se sócrates ganhar eleições. #fmi
2011-05-20\2011-05-21|71992404781187000|14284888|jsocrates|sócrates|1|#apombalivre: Sócrates fez bem em ter poupado o passos,assim os blogues de direita já têm mais que a má língua para oferecer ao povo |) #FMI
2011-05-20\2011-05-21|71941209899286500|224087884|jsocrates|sócrates|1|#debate até acho que o Sócrates ganhou, por pouco, mas ganhou. Fez o que quis. Acho é q o PPC estava numa fasquia mt baixa q supreendeu
2011-05-20\2011-05-21|72003175430893500|272568742|flouca|louçã|1|#debate O grande derrotado dos debates televisivos é José Sócrates. Foi esmagado pelo Passos Coelho, pelo Portas e pelo Louçã.
2011-05-20\2011-05-21|71672983621607400|58566372|flouca|louçã|1|Go Louçã! Tens o meu voto rapaz!
2011-05-20\2011-05-21|71906514901794800|23106525|jsocrates|sócrates|1|josé sócrates, estou consigo até ao fim! eu tenho memória!!!
2011-05-20\2011-05-21|71670852785156000|8788992|jsocrates|sócrates|1|O BE ala twitter não esconde a simpatia por Sócrates. #debate
2011-05-20\2011-05-21|71909633098399700|65933636|flouca|louçã|1|Sim, o Bloco de Esquerda está contra tudo e contra todos... Todos os ladrões deste país. Louçã denuncia: http://bit.ly/jpKR6w
2011-05-20\2011-05-21|71674725218263000|31428652|flouca|louçã|1|Sócrates possuído por Louçã :D
2011-05-20\2011-05-21|71681753785438200|42029230|jsocrates|sócrates|1|só não vê quem não quer, Sócrates respondeu com responsabilidade Passos especulou! #debate
2011-05-20\2011-05-21|71681724425314300|19246359|jsocrates|sócrates|1|Sem nenhuma dúvida: Sócrates venceu este debate.
2011-05-20\2011-05-21|71681718314221500|19265059|jsocrates|josé sócrates|1|Audioboo: José Sócrates no fim de um debate que ganhou por larga maioria http://boo.fm/b362386
2011-05-20\2011-05-21|71681691852357600|20884910|jsocrates|sócrates|1|#debate Sócrates conseguiu manter o debate nos seus temas. PPC apenas furou o bloqueio na gestão da questão dos juros da dívida.
2011-05-17\2011-05-18|70585797404921800|22362992|flouca|louçã|0|@fcancio Desta vez, não. Até apanhou Louçã... RT @fcancio: mais um gráfico marteladito?
2011-05-19\2011-05-20|71313343595548600|19716185|jsocrates|sócrates|0|@bytoke  se tivessem fugido para alguém, não seria para Sócrates de certeza. Registo o ataque a Portas em favor de PPC.  Tb é esclarecedor
2011-05-19\2011-05-20|71512128447721400|19292027|jsocrates|sócrates|0|@taf Vergonha não pois não devo nada a ninguém ( para já) e tb não voto Sócrates com palas, mas não sou anti Sócrates
2011-05-19\2011-05-20|71308237600858100|19187013|jsocrates|sócrates|0|#debate PP a colar FL a Sócrates. Agora aposto que sai um soudbite do louçã!
2011-05-19\2011-05-20|71308596603920300|18896151|jsocrates|sócrates|0|#debate Tenho dúvidas que Louçã impeça o voto útil no PS, Sócrates agradece, o BE será o partido mais penalizado dia 5
2011-05-19\2011-05-20|71311865690591200|60633332|flouca|louçã|0|A Portas até faltou o ar ao ouvir Louçã projectar a bancarrota para daqui a um ano| acabasse aí o debate e teria conquistado mais um eleitor
2011-05-19\2011-05-20|71310443343388600|30673235|flouca|louçã|0|ahahahaha O #CDS é o autor do Rendimento Social de Inserção (#RSI). Se funciona mal... deve-se a #portas, diz #louçã ahahaha
2011-05-19\2011-05-20|71557168675033000|197927483|jsocrates|josé sócrates|0|Da autoridade moral: O candidato José Sócrates está agora numa de acusar os seus adversários de falta de autorid... http://bit.ly/iNbJuB
2011-05-19\2011-05-20|71309373686808500|70429646|flouca|louçã|0|eheh O Louçã chamou amigo a Portas?? #debate RT @ChicodeOeiras: @jsantanalopes ele n sabe do q fala imita o q os outros dizem ehehe
2011-05-19\2011-05-20|71560514286780400|194275195|jsocrates|sócrates|0|MAIORIA absoluta... deita para trás --- &gt|&gt| PORTUGAL avança, certamente! Rejeição preocupa Sócrates - http://t.co/tJh1WzK via @AddThis
2011-05-20\2011-05-21|71899687258562500|194275195|jsocrates|sócrates|0|@FantasmaDireita ACABAR com trocadilhos" embandeirados... caro  - &gt| dou benefício da dúvida a Sócrates q já PROVOU, contra PREC//PRED! LOL"
2011-05-20\2011-05-21|71927403777245100|258485387|flouca|louçã|0|Aventar: Quais as empresas, dr Louçã? http://kapa.biz/odg
2011-05-20\2011-05-21|71660030159630300|31180667|flouca|louçã|0|Olha o Louçã  a deender os comboios. Eu também defendo !
2011-05-20\2011-05-21|71682221710393300|14623674|jsocrates|sócrates|0|Que bruto pá!!! RT @fcwilson: #Sócrates diz que o #PSD é radical e aventureiro.
2011-05-20\2011-05-21|71681724987351000|12136792|jsocrates|socas|0|#Debate PPC o socas não criou 700 mil desempregados , já lá estavam 450 Mil
2011-05-20\2011-05-21|71681677885313000|18979674|jsocrates|sócrates|0|RT @fcancio: sócrates trouxe para o debate factos sobre propostas d passos| passos passa a vida a fazer insinuações
2011-05-20\2011-05-21|71681519621636000|19716185|jsocrates|sócrates|0|Nuno Melo em ataque cerrado a Sócrates e ao PS. o CDS sabe bem quem é o adversário. Voltamos a ser um país de emigrantes. Vergonha PS.
2011-05-19\2011-05-20|71563716235247600|35594678|jsocrates|sócrates|0|Parece que o Sócrates está à beira de um esgotamento nervoso... já não pode ouvir passos de coelho nem portas a bater. *ba-dum-ch!
2011-05-13\2011-05-14|69196392123473900|18975726|pportas|portas|0|Eu não.. RT @fcancio: adoro q portas diga triunvirato.
2011-05-13\2011-05-14|69208473082146800|205974045|pportas|portas|0|Isso é a favor dele ou contra? RT @sasealves: ele já foi taxista “@pfigas: Scenic de 7 lugares RT @G_L: Se Portas fosse mesmo profissional
2011-05-13\2011-05-14|69143689297010600|49195175|jsocrates|sócrates|0|Isso não é uma acusação: é uma constatação. RT @JNegocios: Sócrates acusa líder do PSD de impreparação""
2011-05-13\2011-05-14|69196553813897200|8788992|pportas|paulo portas|0|Já percebi que os posts socráticos sobre a estrondosa vitória de Paulo Portas sobre PPC no debate de hoje foram escritos há semanas.
2011-05-13\2011-05-14|69196783217156000|134930858|pportas|portas|0|keep fucking that chicken. Portas quer liderar maioria, mesmo que PS vença" http://t.co/Y5euCJ1"
2011-05-13\2011-05-14|69416724218388400|20617184|jsocrates|sócrates|0|lol.nenhum partido sofre disso ñ é? -.-'  RT @cmjornal: Sócrates acuda PSD de ganância pelo poder http://bit.ly/ldEA7z
2011-05-13\2011-05-14|69161623457234900|19566621|pportas|portas|0|Mas abriu a época de caça ao dep.? RT @Lusa_noticias Portas propõe reduzir deputados para 115, Passos responde que isso é irrealista
2011-05-13\2011-05-14|69299952324587500|150970628|pportas|portas|0|more important than bin laden porn Portas assume objetivo de liderar Governo maioritário" http://is.gd/dpwm6h"
2011-05-13\2011-05-14|69190051992571900|200068741|pportas|paulo portas|0|Músicas da carochinha:        (Excelente cover da música interpretada hoje por Paulo Portas no final do debate d... http://bit.ly/lG6Q8Q
2011-05-13\2011-05-14|69134842671017900|19784606|jsocrates|sócrates|0|Não tarda nada e o PPC chama pau de cabeleira de Sócrates a Portas.
2011-05-13\2011-05-14|69133311292866500|47476545|jsocrates|socrates|0|O contrário. RT @joaocampos85: É impressao minha ou portas esta a dar razao ao socrates acerca da TSU? #debate
2011-05-13\2011-05-14|69162856519700400|287391301|flouca|louçã|0|Ontem foi o Jerónimo aos beijos com Louçã, hoje foi o Portas aos beijos com PPC.Estes últimos já pensam,que o poder,está por um pintelho.
2011-05-13\2011-05-14|69376372736409600|17626165|pportas|portas|0|Os disparates q se dizem, mas alg acha realmente q Portas ñ coligaria com o PS, se com este fosse possível maioria e PSD ñ!? Santa ingenuidd
2011-05-13\2011-05-14|69458723470450600|19722435|jsocrates|josé sócrates|0|ou é remake da paixão de Guterres? @Lusa_noticias: José Sócrates apontou a Educação como "principal batalha do Governo" ""
2011-05-13\2011-05-14|69329353774870500|16425548|jsocrates|sócrates|0|Ouvi dizer que o Passos Coelho e o Paulo Portas tiveram um jantar romântico ontem à noite, mas ambos só pensaram no Sócrates
2011-05-13\2011-05-14|69199989557039100|26186890|pportas|portas|0|Passos Coelho até com Portas perde debates. Tss tss #fail
2011-05-13\2011-05-14|69372801622089700|71932014|jsocrates|sócrates|0|Portas foi um paizinho. Dos oponentes ao PSD, o primeiro que aproveitou a imagem de PPC como o jovem" com eficácia. Cuidado com Sócrates..."
2011-05-16\2011-05-17|70530602910220200|11547242|ppcoelho|ppc|0|@HenriquMonteiro lá vai o PPC perder mais uns milhares de votos.
2011-05-16\2011-05-17|70221400539004900|17637572|jsocrates|sócrates|0|@ManuelDaGaita @mjoaonascimento 'Não fiquei rico nestes últimos 6 anos, logo não votarei em Sócrates'. Francamente.
2011-05-16\2011-05-17|70549481464152000|19674338|ppcoelho|ppc|0|@martins_ana ñ sou fã de PPC. Mas neste momento o meu voto útil. Contra Sócrates tods os outros são melhores, mas PPC é o q pode ganhar |)
2011-05-16\2011-05-17|70220202792583100|17477169|jsocrates|sócrates|0|#debate até a troika afirmou que o PEC 4 não era suficiente para resolver os problemas do país mas Sócrates continua a dizer que sim...
2011-05-16\2011-05-17|70220270761283500|38299404|jsocrates|sócrates|0|#debate o imposto sobre as mais valias é uma farsa, diga Sócrates qual foi a receita deste imposto...
2011-05-16\2011-05-17|70214648204505000|20597486|jsocrates|sócrates|0|#debate Para Sócrates o mal do país está na crise política. O PEV IV é igualzinho ao plano do FMI, que deve ser bom...
2011-05-16\2011-05-17|70214193088962500|17087856|jsocrates|sócrates|0|#debate Sócrates começa como sempre... tudo culpa do chumbo do PEC4
2011-05-16\2011-05-17|70525873983471600|125990752|jsocrates|sócrates|0|A recordar a Sócrates e PS: Estudantes indignados com entrada de aluno das Novas Oportunidades"  http://tinyurl.com/63ejj54 (via DN)"
2011-05-16\2011-05-17|70559251461967800|11177872|jsocrates|sócrates|0|Afinal segundo Sócrates, é tudo uma questão de calibrar"..."
2011-05-16\2011-05-17|70534319466217400|25524832|jsousa|jerónimo de sousa|0|Alô Câmara Corporativa: o Jerónimo de Sousa fez-me uma pergunta e eu gostaria de lhe responder: Tradução do memo... http://bit.ly/ljXNw5
2011-05-16\2011-05-17|70549245211582400|21648020|flouca|louçã|0|Conforme os dias, até Louçã já cita o FT  RT @agrandealface: #confRicardoCosta há uma influência assimétrica dos media estrangeiros em PT
2011-05-16\2011-05-17|70415947843911600|11819792|ppcoelho|passos coelho|0|Está declarado : já pretou ! RT @arcebispo: o mais pretável não é o Passos Coelho?
2011-05-16\2011-05-17|70220622910857200|44656435|jsocrates|sócrates|0|Gostei do Sócrates tratar por tu o Jerónimo de Sousa :D Ó Jerónimo eu já apresentei isto ... " :D"
2011-05-16\2011-05-17|70231345187663800|31155470|jsocrates|sócrates|0|Jerónimo sai conduzido por uma mulher num renault, Sócrates sai e é conduzido por um motorista num topo de gama.
2011-05-16\2011-05-17|70226160029663200|19285396|jsousa|jeronimo|0|Mais uma vez, querido o Jeronimo...RT @cvazmarques: Jerónimo magnânimo: não se pode pedir à direita que deixe de ser de direita. #debate
2011-05-16\2011-05-17|70546516535812000|124139163|jsocrates|sócrates|0|Menezes: Sócrates é campeão de mudar de opinião" http://xl.pt/r/lZFAUn"
2011-05-16\2011-05-17|70438596397633500|125990752|pportas|portas|0|O Dr. Portas c/ o seu silêncio sobre o PS, ainda vai ter surpresas! RT @cortafitas (post) Vou votar no PSD http://bit.ly/mafqM8
2011-05-16\2011-05-17|70462877336735700|71328855|ppcoelho|passos coelho|0|O Passos Coelho diz que o País não precisa de Saladas Russas, mas o Fernando Nobre é uma autêntica Montanha Russa de ideais...
2011-05-16\2011-05-17|70426063418826700|53657524|jsousa|jerónimo de sousa|0|Obrigado ao Jerónimo de Sousa por ter usado a palavra Sofisma""
2011-05-16\2011-05-17|70412964775202800|152957952|ppcoelho|passos coelho|0|Ora bem: “No debate com Sócrates, e atendendo ao oceano que os separa, Passos Coelho que se prepare para um jant... http://bit.ly/jJ9zFc
2011-05-16\2011-05-17|70239777659682800|105898722|jsocrates|sócrates|0|Ouvisteis? RT @Publico: Sócrates: “Quem ganha as eleições é que vai para o Governo” http://publico.pt/1494460
2011-05-16\2011-05-17|70472191464058800|19674853|ppcoelho|passos coelho|0|Pedro Passos Coelho está completamente à vontade na rua... é claramente a sua praia" ."
2011-05-16\2011-05-17|70228465810546600|19034835|jsocrates|sócrates|0|Quando sócrates fala das posições do PS, está a referir-se aos programas ou às políticas efectivamente levadas a cabo pelo governo?
2011-05-16\2011-05-17|70237406577692600|91605181|jsocrates|sócrates|0|Quem ganha as eleições é que vai para o Governo": Ganhando as eleições, Sócrates não aceita ser ultrapassado po... http://bit.ly/jt4yWz"
2011-05-16\2011-05-17|70253552261545900|54326583|jsocrates|sócrates|0|RT @cvazmarques: Sócrates lamenta que Jerónimo nunca tenha saudado as suas políticas. Este mau hábito que a oposição tem de ser... oposição.
2011-05-16\2011-05-17|70261867779588000|206847322|jsocrates|sócrates|0|RT @DCapeloS: Tou para ver o dia em que o outro candidato vai mandar o Sócrates calar e por uma vez na vida ouvir. Só demonstra a prepot ...
2011-05-17\2011-05-18|70857031971651500|21407241|jsocrates|sócrates|0|:) RT @AndreFrazao Sócrates acusa, Passos responsabiliza, Portas aponta o dedo ... #idebusfuder
2011-05-17\2011-05-18|70799987835019200|58432385|jsocrates|socras|0|@bytoke andou a aprender co #socras parecem gemeos, a unica diferenca so mm na equipa
2011-05-17\2011-05-18|70911971507191800|17156792|jsocrates|sócrates|0|@joaoqalves não te finjas de desentendido, o Sócrates não andava a prometer empregos na FP!
2011-05-17\2011-05-18|70868276032454600|19393139|jsocrates|sócrates|0|@susanabarros O emídio fernando estava a perguntar se é aquele militante do PS c/ 50 anos que já pôs Sócrates a chorar 2 vezes antes.
2011-05-17\2011-05-18|70855587046502400|14284888|jsocrates|sócrates|0|#apombalivre: PSD exige a Sócrates explicações sobre renegociação ruinosa" das SCUT- Está pronto.Mas e sobre o roubo PsD #Bpn nada não ?"
2011-05-17\2011-05-18|70583982743494600|19034835|flouca|louçã|0|#debate está visto q PPC e louçã se esqueceram quais os objectivos dos respectivos partidos. sócrates agradece
2011-05-17\2011-05-18|70585466562416600|17087856|flouca|louçã|0|#debate Louçã tenta corrigir, mas Passos tem certeza noq ue mostra
2011-05-17\2011-05-18|70598063001047000|19393139|flouca|louçã|0|#debate painel SOL dá vitória a @passoscoelho no debate com Louçã http://bit.ly/ml362P
