ID|USER|TARGET|MENTION|POLARITY|INFO|MESSAGE|TAGGED
"211559499822145536"|mrpeartree|"team"|"7184"|1|"; sentiTokens:são(1) ganha(0) ; score:1;;;"|"Lineker tinha razão..são 11 contra 11 e no fim ganha a Alemanha #Portugal #Euro2012"|"Lineker tinha razão..são 11 contra 11 e no fim ganha a Alemanha #Portugal #Euro2012"
"211559385242140673"|iPhil|"team"|"7184"|1|"; sentiTokens:responsável(1) ; score:1;;;"|"@ruimoura Não será Paulo Bento responsável por isso? #Portugal #GERxPOR #Euro2012"|"@ruimoura Não será Paulo Bento responsável por isso? #Portugal #GERxPOR #Euro2012"
"211559276085383168"|RuiPSOliveira|"team"|"7184"|0|"; sentiTokens:ganhavam(0) preferem(1) sofreram um golo(-1) ; score:0;;;"|"A seleção se joga-se como jogou quando sofreram um golo, ganhavam esta m*rda. Mas preferem andar nos toquezinhos a bola. #Portugal #Euro2012"|"A seleção se joga-se como jogou quando sofreram um golo, ganhavam esta m*rda. Mas preferem andar nos toquezinhos a bola. #Portugal #Euro2012"
"211559126738804736"|iPhil|"team"|"7184"|1|"; sentiTokens:gostava(1) ; score:1;;;"|"RT @pmnribeiro: Gostava que a selecção quisesse marcar enquanto ainda está 0-0. #Portugal #GERxPOR #Euro2012"|"RT @pmnribeiro: Gostava que a selecção quisesse marcar enquanto ainda está 0-0. #Portugal #GERxPOR #Euro2012"
"211559044396236801"|catarinab7|"team"|"7184"|1|"; sentiTokens:grande(1) ; score:1;;;"|"Grande Nani! #Portugal #Euro2012"|"Grande Nani! #Portugal #Euro2012"
"211559032912228354"|iPhil|"team"|"7184"|0|"; sentiTokens:ganhar(0) ; score:0;;;"|"É essencial ganhar à Dinamarca e esperar que a Alemanha faça a sua parte e invente tanto como hoje. #Portugal #GERxPOR #Euro2012"|"É essencial ganhar à Dinamarca e esperar que a Alemanha faça a sua parte e invente tanto como hoje. #Portugal #GERxPOR #Euro2012"
"211558936879448064"|luispires|"team"|"7184"|-1|"; sentiTokens:vencedores(1) tretas(-1) perdemos(-1) ; score:-1;;;"|"La vamos nos para o moralmente vencedores, fomos superiores em campo e tretas do costume! Perdemos. Nada mais a dizer. #portugal #Euro2012"|"La vamos nos para o moralmente vencedores, fomos superiores em campo e tretas do costume! Perdemos. Nada mais a dizer. #portugal #Euro2012"
"211558801495695360"|pdvalentim|"team"|"7184"|-1|"; sentiTokens:; score:0;;;Heavy Punctuation: ?!??;Negative Interjection: ?!?;"|"Como é que o capitão de equipa é o 1º a sair do campo?!??!?!? #euro2012 #portugal"|"Como é que o capitão de equipa é o 1º a sair do campo?!??!?!? #euro2012 #portugal"
"211558716510707714"|sixhat|"team"|"7184"|0|"; sentiTokens:ganhar o jogo(1) ; score:1;;;Negative Interjection: á! ;"|"RT @iPhil: RT @Madril: Começar a querer ganhar o jogo depois de levar o primeiro não dá! #Portugal #GERxPOR #Euro2012"|"RT @iPhil: RT @Madril: Começar a querer ganhar o jogo depois de levar o primeiro não dá! #Portugal #GERxPOR #Euro2012"
"211558694167658496"|rcatalao|"team"|"7184"|1|"; sentiTokens:golo(1) ; score:1;;;"|"#Portugal esteve duas vezes muito perto do golo, com a bola de Pepe na barra e o remate de Varela. Mas sai a zeros. #Euro2012"|"#Portugal esteve duas vezes muito perto do golo, com a bola de Pepe na barra e o remate de Varela. Mas sai a zeros. #Euro2012"
"211558664115462145"|uglyone|"team"|"7184"|-1|"; sentiTokens:perder(-1) mau(-1) ; score:-2;;;"|"#Euro2012 #Portugal Quem joga para empatar acaba por perder... Mas não fizemos mau jogo. Só estavam 8 jogadores em campo..."|"#Euro2012 #Portugal Quem joga para empatar acaba por perder... Mas não fizemos mau jogo. Só estavam 8 jogadores em campo..."
"211558607337177089"|laginha|"team"|"7184"|-1|"; sentiTokens:perder(-1) ; score:-1;;;"|"quem joga para o 0-0 merece perder. #portugal #euro2012 #fb"|"quem joga para o 0-0 merece perder. #portugal #euro2012 #fb"
"211558546217779200"|joaoffm|"team"|"7165"|1|"; sentiTokens:sofrer(-1) vantagem(1) golo(1) controlar(0) ; score:1;;;"|"RT @rcatalao: #Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"|"RT @rcatalao: #Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"
"211558546217779200"|joaoffm|"team"|"7184"|1|"; sentiTokens:sofrer(-1) vantagem(1) golo(1) controlar(0) ; score:1;;;"|"RT @rcatalao: #Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"|"RT @rcatalao: #Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"
"211558500273369088"|julia_mar|"team"|"7184"|-1|"; sentiTokens:medo(-1) ; score:-1;;;Negative Interjection: !! ;"|"Precisamos de reagir mais no próximo. Sem medo!! #Portugal #euro2012"|"Precisamos de reagir mais no próximo. Sem medo!! #Portugal #euro2012"
"211558438902312960"|rcatalao|"team"|"7165"|1|"; sentiTokens:sofrer(-1) vantagem(1) golo(1) controlar(0) ; score:1;;;"|"#Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"|"#Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"
"211558438902312960"|rcatalao|"team"|"7184"|1|"; sentiTokens:sofrer(-1) vantagem(1) golo(1) controlar(0) ; score:1;;;"|"#Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"|"#Portugal acordou depois de sofrer o golo. A #Alemanha soube controlar o jogo estando em vantagem. #Euro2012"
"211558437543354371"|iPhil|"team"|"7184"|0|"; sentiTokens:ganhar o jogo(1) ; score:1;;;Negative Interjection: á! ;"|"RT @Madril: Começar a querer ganhar o jogo depois de levar o primeiro não dá! #Portugal #GERxPOR #Euro2012"|"RT @Madril: Começar a querer ganhar o jogo depois de levar o primeiro não dá! #Portugal #GERxPOR #Euro2012"
"211558333872738306"|iPhil|"team"|"7184"|-1|"; sentiTokens:mediocre(-1) derrota(0) ; score:-1;;;"|"Um mediocre futuro campeão da europa, que derrota uma equipa sem ambição. #Portugal #GERxPOR #Euro2012"|"Um mediocre futuro campeão da europa, que derrota uma equipa sem ambição. #Portugal #GERxPOR #Euro2012"
"211558300054069248"|_MaryM_|"team"|"7184"|-1|"; sentiTokens:merda(-1) ; score:-1;;;Negative Interjection:  merda! ;"|"Que merda! Merecíamos outro resultado! #Euro2012 #Portugal"|"Que merda! Merecíamos outro resultado! #Euro2012 #Portugal"
"211558207204753408"|MicaelaVieira|"team"|"7184"|-1|"; sentiTokens:vencer(0) ; score:0;;;Negative Interjection: !! ;"|"Agora é obrigatório vencer e esperar que a sorte esteja do nosso lado!! Sempre #Portugal #Euro2012"|"Agora é obrigatório vencer e esperar que a sorte esteja do nosso lado!! Sempre #Portugal #Euro2012"
"211558204482658304"|RuiPSOliveira|"team"|"7184"|1|"; sentiTokens:perder(-1) esteve bem(1) ; score:0;;;[IDIOM+]:  ESTEVE BEM.;"|"Agora vem a conversa do costume "nao mereciamos perder, acho que a seleçao esteve bem..." #Portugal #Euro2012"|"Agora vem a conversa do costume "nao mereciamos perder, acho que a seleçao esteve bem..." #Portugal #Euro2012"
"211558123553566722"|filiparvsousa|"team"|"7184"|-1|"; sentiTokens:game(-1) ; score:-1;;;"|"#portugal had a lot of bad luck. They should play all game like the last minutes #euro2012"|"#portugal had a lot of bad luck. They should play all game like the last minutes #euro2012"
"211557582702252033"|MicaelaVieira|"team"|"7184"|-1|"; sentiTokens:sofrer(-1) ; score:-1;;;Negative Interjection: !! ;"|"Sofrer até o ultimo minuto!! #Portugal #Euro2012"|"Sofrer até o ultimo minuto!! #Portugal #Euro2012"
"211557412417712129"|ritzzx|"team"|"7184"|-1|"; sentiTokens:falta(-1) ; score:-1;;;"|"RT @iPhil: RT @Sara_Sampaio: Isto foi falta onde????????? La pa m**** do arbitro! #Portugal #GERxPOR #Euro2012"|"RT @iPhil: RT @Sara_Sampaio: Isto foi falta onde????????? La pa m**** do arbitro! #Portugal #GERxPOR #Euro2012"
"211557193370173442"|iPhil|"team"|"7184"|-1|"; sentiTokens:falta(-1) ; score:-1;;;"|"RT @Sara_Sampaio: Isto foi falta onde????????? La pa m**** do arbitro! #Portugal #GERxPOR #Euro2012"|"RT @Sara_Sampaio: Isto foi falta onde????????? La pa m**** do arbitro! #Portugal #GERxPOR #Euro2012"
"211556922506231808"|SANCHO53|"team"|"7184"|-1|"; sentiTokens:borrados(-1) caralho(-1) ; score:-2;;;Negative Interjection:  caralho! ;"|"Arbitro francês a inclinar o campo e alemães todos borrados. Caralho! #Portugal #Euro2012"|"Arbitro francês a inclinar o campo e alemães todos borrados. Caralho! #Portugal #Euro2012"
"211556870853365760"|BG_Sofia|"team"|"7165"|0|"; sentiTokens:cedo(0) ; score:0;;;"|"Isto é como dizem os comentadores, deviam ter começado a fazer isto mais cedo... #euro2012 #goportugal #portugal #germany"|"Isto é como dizem os comentadores, deviam ter começado a fazer isto mais cedo... #euro2012 #goportugal #portugal #germany"
"211556870853365760"|BG_Sofia|"team"|"7184"|0|"; sentiTokens:cedo(0) ; score:0;;;"|"Isto é como dizem os comentadores, deviam ter começado a fazer isto mais cedo... #euro2012 #goportugal #portugal #germany"|"Isto é como dizem os comentadores, deviam ter começado a fazer isto mais cedo... #euro2012 #goportugal #portugal #germany"
"211556688606662656"|AlexandreCsta|"team"|"7184"|1|"; sentiTokens:feliz(1) ; score:1;;;Negative Interjection:  !;;Regra "[VCOP] [Adj+] ? Pos"->  ficava feliz "|"#GoPortugal #Portugal #Euro2012 #WeLovePortugal um empate e eu já ficava feliz !"|"#GoPortugal #Portugal #Euro2012 #WeLovePortugal um empate e eu já ficava feliz !"
"211556484646043649"|cantodojo|"team"|"7184"|-1|"; sentiTokens:falhou(-1) ; score:-1;;;"|"Como é que o Varela falhou aquilo??? #Portugal #Euro2012"|"Como é que o Varela falhou aquilo??? #Portugal #Euro2012"
"211556442501677057"|ritzzx|"team"|"7184"|-1|"; sentiTokens:parva(-1) mau(-1) ; score:-2;;;;Regra "[VCOP] [Adj-] ? Neg"->  é mau "|"tou parva... isto já é mau olhado, por amor de deus #euro2012 #portugal"|"tou parva... isto já é mau olhado, por amor de deus #euro2012 #portugal"
"211556373278900224"|Eliano_Marques|"team"|"7184"|-1|"; sentiTokens:; score:0;;;Heavy Punctuation: ?! ;Negative Interjection: ?! ;"|"Como é possível?! #Portugal #Euro2012"|"Como é possível?! #Portugal #Euro2012"
"211556363053187075"|iPhil|"team"|"7184"|-1|"; sentiTokens:; score:0;;;Negative Interjection: á! ;"|"Esquece! Assim não dá! #Portugal #GERxPOR #Euro2012"|"Esquece! Assim não dá! #Portugal #GERxPOR #Euro2012"
"211555937415208961"|goncalocvale|"team"|"7184"|-1|"; sentiTokens:sofrer um golo(-1) ; score:-1;;;"|"Como sempre, Portugal só começa a jogar depois de sofrer um golo. O costume. #euro2012 #portugal"|"Como sempre, Portugal só começa a jogar depois de sofrer um golo. O costume. #euro2012 #portugal"
"211555552059334656"|catarinab7|"team"|"7184"|-1|"; sentiTokens:azar(-1) ; score:-1;;;"|"Temos tanto AZAR! #Portugal #Euro2012"|"Temos tanto AZAR! #Portugal #Euro2012"
"211555380784930817"|BG_Sofia|"team"|"7165"|1|"; sentiTokens:bem(1) ; score:1;;;"|"Bem, agora! Se continuarmos assim, ainda marcamos! #euro2012 #goportugal #portugal #germany"|"Bem, agora! Se continuarmos assim, ainda marcamos! #euro2012 #goportugal #portugal #germany"
"211555380784930817"|BG_Sofia|"team"|"7184"|1|"; sentiTokens:bem(1) ; score:1;;;"|"Bem, agora! Se continuarmos assim, ainda marcamos! #euro2012 #goportugal #portugal #germany"|"Bem, agora! Se continuarmos assim, ainda marcamos! #euro2012 #goportugal #portugal #germany"
"211555121987981313"|BG_Sofia|"team"|"7165"|0|"; sentiTokens:melhor(0) ; score:0;;;"|"Coentrão está a ser, definitivamente, o melhor de Portugal! #euro2012 #goportugal #portugal #germany"|"Coentrão está a ser, definitivamente, o melhor de Portugal! #euro2012 #goportugal #portugal #germany"
"211555121987981313"|BG_Sofia|"team"|"7184"|0|"; sentiTokens:melhor(0) ; score:0;;;"|"Coentrão está a ser, definitivamente, o melhor de Portugal! #euro2012 #goportugal #portugal #germany"|"Coentrão está a ser, definitivamente, o melhor de Portugal! #euro2012 #goportugal #portugal #germany"
"211555047534886914"|cantodojo|"team"|"7184"|1|"; sentiTokens:bem(1) ; score:1;;;"|"Bem jogado #Portugal #Euro2012"|"Bem jogado #Portugal #Euro2012"
"211555026664042497"|iPhil|"team"|"7184"|-1|"; sentiTokens:adicional(0) dispensável(-1) ; score:-1;;;"|"Árbitro adicional ou dispensável? #Portugal #GERxPOR #Euro2012"|"Árbitro adicional ou dispensável? #Portugal #GERxPOR #Euro2012"
"211554800289058816"|FostterRivieraX|"team"|"7184"|-1|"; sentiTokens:game(-1) ; score:-1;;;"|"10min to finish this game! #Portugal #GoPortugal #euro2012 #Euro"|"10min to finish this game! #Portugal #GoPortugal #euro2012 #Euro"
"211554780764581888"|JorgeFTeixeira|"team"|"7184"|-1|"; sentiTokens:; score:0;;;Negative Interjection: !! ;"|"grd remate #ronaldo!! #euro2012 #portugal #like"|"grd remate #ronaldo!! #euro2012 #portugal #like"
"211554780764581888"|JorgeFTeixeira|"player"|"198"|-1|"; sentiTokens:; score:0;;;Negative Interjection: !! ;"|"grd remate #ronaldo!! #euro2012 #portugal #like"|"grd remate #ronaldo!! #euro2012 #portugal #like"
"211554780764581888"|JorgeFTeixeira|"player"|"198"|-1|"; sentiTokens:; score:0;;;Negative Interjection: !! ;"|"grd remate #ronaldo!! #euro2012 #portugal #like"|"grd remate #ronaldo!! #euro2012 #portugal #like"
"211554655023529984"|iPhil|"team"|"7184"|-1|"; sentiTokens:difícil(-1) ; score:-1;;;"|"Estão a ver! É isto! Difícil? #Portugal #GERxPOR #Euro2012"|"Estão a ver! É isto! Difícil? #Portugal #GERxPOR #Euro2012"
"211553258232233984"|JorgeFTeixeira|"team"|"7165"|-1|"; sentiTokens:; score:0;;;Negative Interjection: "!";"|"fd"!"$#"! assim n vamos lá.... #euro2012 #Germany #dislike"|"fd"!"$#"! assim n vamos lá.... #euro2012 #Germany #dislike"
"211552958092017667"|luis_sarmento|"team"|"7165"|-1|"; sentiTokens:; score:0;;;Negative Interjection: !!;"|"#euro2012 #Germany #dislike filhos de um salsicheiros!!"|"#euro2012 #Germany #dislike filhos de um salsicheiros!!"
"211552788570832898"|AlexandreCsta|"team"|"7184"|-1|"; sentiTokens:; score:0;;;Negative Interjection:  ! ;"|"Nelson, marca por favor ! #GoPortugal #Portugal #Euro2012 #WeLovePortugal"|"Nelson, marca por favor ! #GoPortugal #Portugal #Euro2012 #WeLovePortugal"
"211552599147687938"|iPhil|"team"|"7184"|1|"; sentiTokens:certo(1) melhores(0) ; score:1;;;;Regra "[VCOP] [Adj+] ? Pos"->  está certo!"|"Dizem que é um melhores centrais do mundo e depois é isto. Está certo! #Portugal #GERxPOR #Euro2012"|"Dizem que é um melhores centrais do mundo e depois é isto. Está certo! #Portugal #GERxPOR #Euro2012"
"211552357165707264"|inesgamb|"team"|"7184"|-1|"; sentiTokens:; score:0;;;Smiley:  :-( ;"|"FUCK. :-( #Portugal #Euro2012"|"FUCK. :-( #Portugal #Euro2012"
"211552116098088960"|BG_Sofia|"team"|"7165"|1|"; sentiTokens:sofrer(-1) bom(1) ; score:0;;;Smiley:  XD;"|"Estou com um bom pressentimento. Conseguimos chegar aos 70min sem sofrer golos da Alemanha! XD #euro2012 #goportugal #portugal #germany"|"Estou com um bom pressentimento. Conseguimos chegar aos 70min sem sofrer golos da Alemanha! XD #euro2012 #goportugal #portugal #germany"
